정류소ID,업체명,노선번호,노선유형,정류소명,전체 승차 건수,초승 건수,환승 건수,전체 하차 건수,하차 건수,미태그 건수,lon,lat
201000390,남양여객,400,일반형시내버스,중보교.수원역자동차운전전문학원,87,79,8,110,110,0,126.9946107,37.25576928
201000391,대원고속,1007,직행좌석형시내버스,영조아파트.푸르지오아파트,11,10,1,277,277,0,126.9691263,37.24290632
201000392,대원고속,1007,직행좌석형시내버스,영조아파트.푸르지오아파트,231,224,7,4,4,0,126.969328,37.24294519
201000393,대원고속,1007,직행좌석형시내버스,아름다운나날,9,9,0,144,144,0,126.9697777,37.24116598
201000396,수원여객,11_1,일반형시내버스,대명고등학교,346,87,259,609,609,0,126.9414658,37.29383268
201000399,성우운수(주),301,일반형시내버스,세류2동,2708,2498,210,1436,1436,0,127.0117979,37.2517245
201000403,성남시내버스(주),4000,직행좌석형시내버스,권선자이.e편한세상,4,4,0,96,96,0,127.0286736,37.25382411
201000408,수원여객,11_1,일반형시내버스,호매실마을14단지.장애인종합복지관,294,256,38,356,356,0,126.9571692,37.26274247
201000409,수원여객,11_1,일반형시내버스,호매실마을14단지.장애인종합복지관,395,347,48,645,645,0,126.9574307,37.26284511
201000410,수원여객,11_1,일반형시내버스,수원시보훈회관.호매실마을13단지,715,572,143,738,738,0,126.957331,37.26514791
201000411,수원여객,11_1,일반형시내버스,호매실마을13단지.수원시보훈회관,625,557,68,751,751,0,126.9576414,37.26534166
201000412,수원여객,11_1,일반형시내버스,모아미래도아파트.칠보마을5단지,1525,1300,225,531,531,0,126.9409662,37.27432454
201000423,수원여객,11_1,일반형시내버스,당수초등학교.삼정아파트,244,240,4,1092,1092,0,126.94462659999998,37.2901147
201000424,성우운수(주),301,일반형시내버스,세류역환승주차장,507,445,62,729,729,0,127.0156353,37.24189403
201000430,남양여객,5_2,일반형시내버스,수원아이파크시티.선일초교,3144,2619,525,3603,3603,0,127.028889,37.24727379
201000432,남양여객,400,일반형시내버스,동남아파트,179,113,66,1100,1100,0,127.000468,37.2608466
201000435,수원여객,11_1,일반형시내버스,능실초등학교,461,425,36,586,586,0,126.956963,37.26019722
201000436,수원여객,11_1,일반형시내버스,능실초등학교,392,355,37,632,632,0,126.9572144,37.26036743
201000438,수원여객,11_1,일반형시내버스,호매실스위첸19단지.능실마을22단지,994,915,79,1750,1750,0,126.9598817,37.25874128
201000439,수원여객,11_1,일반형시내버스,호매실스위첸19단지.능실마을22단지,2175,2128,47,802,802,0,126.9602657,37.25859878
201000440,수원여객,11_1,일반형시내버스,능실마을20단지,1085,1066,19,402,402,0,126.9621744,37.25748011
201000441,수원여객,11_1,일반형시내버스,자목마을입구.한양수자인파크원아파트,95,79,16,191,191,0,126.9478447,37.26647056
201000442,수원여객,11_1,일반형시내버스,한양수자인파크원아파트.자목마을입구,355,331,24,477,477,0,126.9494138,37.26655771
201000445,수원여객,11_1,일반형시내버스,서부공영차고지,221,204,17,1061,1061,0,126.962755,37.25547017
201000446,수원여객,11_1,일반형시내버스,서부공영차고지,1106,1070,36,632,632,0,126.9629544,37.25531205
201000458,수원여객,11_1,일반형시내버스,능실마을20단지,546,507,39,1093,1093,0,126.9623631,37.25782971
201000459,수원여객,11_1,일반형시내버스,서수원레이크푸르지오1단지,1074,991,83,2274,2274,0,126.9528795,37.2997657
201000460,수원여객,11_1,일반형시내버스,서수원레이크푸르지오2단지,3493,3442,51,877,877,0,126.9524763,37.29966339
201000465,수원여객,11_1,일반형시내버스,당수초등학교.삼정아파트,1520,1458,62,1161,1161,0,126.9445163,37.28997948
201000468,수원여객,11_1,일반형시내버스,권선구청.경기종합노동복지회관,689,636,53,936,936,0,126.97068590000002,37.25628971
201000469,수원여객,11_1,일반형시내버스,권선구청.경기종합노동복지회관,769,744,25,1179,1179,0,126.97071979999998,37.25607898
201000470,대원고속,1009,직행좌석형시내버스,구운동주민센터.서수원도서관,45,28,17,155,155,0,126.9710897,37.27465449
201000474,남양여객,5_2,일반형시내버스,수원센트럴타운3단지,1923,1620,303,1112,1112,0,127.0037705,37.26119259
201000475,남양여객,5_2,일반형시내버스,수원센트럴타운3단지,2798,2723,75,6387,6387,0,127.0040458,37.2613441
201000488,남양여객,400,일반형시내버스,서수원주민편익시설,153,107,46,290,290,0,126.972375,37.24860669
201000492,남양여객,400,일반형시내버스,중보교.수원역자동차운전전문학원,238,205,33,163,163,0,126.9949042,37.25562313
201000493,대원고속,1007,직행좌석형시내버스,영조아름다운나날1단지,336,292,44,10,10,0,126.9699815,37.24126961
201000538,수원여객,11_1,일반형시내버스,당수동,2,2,0,18,18,0,126.94469479999998,37.2938803
201000588,남양여객,999,일반형시내버스,수원역환승센터(2승강장),1,1,0,401,401,0,126.9992795,37.26540386
201000590,남양여객,999,일반형시내버스,수원역환승센터(4승강장),3046,1589,1457,20,20,0,126.9989374,37.26520446
201000591,남양여객,5_2,일반형시내버스,수원역환승센터(5승강장),1389,675,714,295,295,0,126.9987123,37.26526099
201000592,남양여객,400,일반형시내버스,수원역환승센터(6승강장),6069,3417,2652,1705,1705,0,126.9985033,37.26542804
201000596,수원여객,11_1,일반형시내버스,수원역환승센터(10승강장),6369,3072,3297,7849,7849,0,126.9986035,37.26602457
202000001,남양여객,400,일반형시내버스,수원시평생학습관.창룡도서관.연무사회복지관,2600,2370,230,2011,2011,0,127.0271313,37.29142369
202000002,남양여객,5_3,일반형시내버스,경기소방본부,271,211,60,694,694,0,127.03608429999998,37.25558624
202000004,대원고속,1007_1,직행좌석형시내버스,아주대학교입구,660,453,207,1042,1042,0,127.0439108,37.27587818
202000005,대원고속,1007_1,직행좌석형시내버스,아주대.아주대학교병원,4575,3603,972,2520,2520,0,127.0437249,37.27861853
202000007,대원고속,65,일반형시내버스,성빈센트병원,10156,9266,890,3966,3966,0,127.0271832,37.27710836
202000008,대원고속,65,일반형시내버스,동수원사거리,5519,4929,590,3047,3047,0,127.0293924,37.27835284
202000010,성남시내버스(주),4000,직행좌석형시내버스,수원시청역8번출구.씨네파크.헌혈의집,23,22,1,356,356,0,127.0324467,37.26378667
202000011,성남시내버스(주),4000,직행좌석형시내버스,중소기업은행,25,20,5,302,302,0,127.0333947,37.26623723
202000012,성남시내버스(주),4000,직행좌석형시내버스,인계삼성아파트.현대힐스테이트,18,18,0,217,217,0,127.0353134,37.27105723
202000013,성남시내버스(주),4000,직행좌석형시내버스,청소년문화센터,28,24,4,158,158,0,127.0367447,37.27459995
202000014,대원고속,65,일반형시내버스,인계선경아파트,1293,1034,259,2172,2172,0,127.0366034,37.27688608
202000015,대원고속,65,일반형시내버스,수원고용복지플러스센터.동수원병원.라마다호텔,3443,2678,765,4407,4407,0,127.03393359999998,37.2776175
202000016,대원고속,65,일반형시내버스,수원고용복지플러스센터.동수원병원.라마다호텔,5513,5098,415,2545,2545,0,127.03520259999998,37.2776329
202000017,대원고속,65,일반형시내버스,우만신성아파트,2681,2461,220,1976,1976,0,127.0370289,37.27709723
202000018,성남시내버스(주),4000,직행좌석형시내버스,현대힐스테이트.인계삼성아파트,206,205,1,13,13,0,127.0356854,37.27103009
202000019,성남시내버스(주),4000,직행좌석형시내버스,뉴코아아울렛,301,271,30,5,5,0,127.03355220000002,37.26552537
202000020,성남시내버스(주),4000,직행좌석형시내버스,수원시청역9번출구.국민연금공단,255,207,48,13,13,0,127.0325139,37.26287661
202000021,성남시내버스(주),4000,직행좌석형시내버스,수원시청역2번출구.벽산그랜드코아,153,143,10,8,8,0,127.031487,37.26023684
202000028,대원고속,65,일반형시내버스,팔달문.수원백병원,5144,3142,2002,10818,10818,0,127.0165912,37.27880543
202000029,남양여객,400,일반형시내버스,팔달문.이안과,4210,3829,381,2792,2792,0,127.0168244,37.27997087
202000030,남양여객,400,일반형시내버스,팔달문,15600,10459,5141,7600,7600,0,127.017306,37.27770284
202000031,대원고속,65,일반형시내버스,영동시장,6949,4799,2150,6501,6501,0,127.0185408,37.27535881
202000032,대원고속,1007_1,직행좌석형시내버스,효성초등학교,19,7,12,316,316,0,127.0395902,37.28206662
202000033,대원고속,1007_1,직행좌석형시내버스,수원월드컵경기장.동성중학교,43,41,2,507,507,0,127.03517759999998,37.28539527
202000034,대원고속,1007_1,직행좌석형시내버스,수원시평생학습관.우만주공아파트,79,69,10,398,398,0,127.02984920000002,37.29074949
202000035,성남시내버스(주),4000,직행좌석형시내버스,수원시평생학습관.우만주공아파트,170,145,25,23,23,0,127.03008590000002,37.29087414
202000036,대원고속,1007_1,직행좌석형시내버스,여권민원실.풍림아파트,574,547,27,48,48,0,127.0335333,37.28755753
202000037,대원고속,1007_1,직행좌석형시내버스,수원월드컵경기장.동성중학교,476,464,12,35,35,0,127.03606840000002,37.28500483
202000038,대원고속,1007_1,직행좌석형시내버스,효성초등학교,291,269,22,18,18,0,127.0396347,37.28233601
202000039,성남시내버스(주),4000,직행좌석형시내버스,창현고교.아주대학교.유신고교,26,19,7,9,9,0,127.0421544,37.28085557
202000043,남양여객,400,일반형시내버스,월드컵경기장입구.우만아파트주공3단지,410,367,43,634,634,0,127.0325504,37.29238939
202000045,삼경운수(주),300,좌석형시내버스,KBS수원센터정문.한화생명,2794,2722,72,2974,2974,0,127.0284928,37.27211158
202000046,대원고속,65,일반형시내버스,우만동선경아파트,2158,1847,311,933,933,0,127.039888,37.27624435
202000047,남양여객,400,일반형시내버스,팔달문,4701,3658,1043,1360,1360,0,127.0162585,37.27738072
202000048,대원고속,65,일반형시내버스,2001아울렛,11179,7093,4086,7030,7030,0,127.021449,37.275420200000006
202000049,대원고속,65,일반형시내버스,우만동선경아파트,2144,653,1491,3398,3398,0,127.03965320000002,37.27596145
202000050,대원고속,65,일반형시내버스,성빈센트병원,1818,1417,401,6932,6932,0,127.0261173,37.27635395
202000051,대원고속,65,일반형시내버스,2001아울렛,7218,4493,2725,7962,7962,0,127.0223714,37.27530409
202000052,대원고속,65,일반형시내버스,녹산문고앞,4370,2254,2116,8746,8746,0,127.0180991,37.27511504
202000053,남양여객,400,일반형시내버스,우만동4단지,7467,5249,2218,3269,3269,0,127.0309214,37.29224834
202000054,대원고속,1007_1,직행좌석형시내버스,여권민원실.풍림아파트,32,28,4,351,351,0,127.0331201,37.28746627
202000055,남양여객,400,일반형시내버스,창룡문.연무대,931,872,59,1413,1413,0,127.0242237,37.28724672
202000057,남양여객,400,일반형시내버스,팔달구청.수원화성박물관,2335,2087,248,990,990,0,127.0188663,37.28177407
202000058,남양여객,400,일반형시내버스,팔달구청.수원화성박물관,895,757,138,1614,1614,0,127.0189639,37.28200647
202000059,남양여객,400,일반형시내버스,매향동,911,860,51,829,829,0,127.0217658,37.28419911
202000060,남양여객,400,일반형시내버스,창룡문.연무대,824,774,50,1086,1086,0,127.0243242,37.28814344
202000061,성남시내버스(주),4000,직행좌석형시내버스,창현고교.아주대학교.유신고교,2,2,0,67,67,0,127.0421848,37.28055563
202000062,삼경운수(주),300,좌석형시내버스,수원시청사거리.윌스기념병원,3762,3520,242,6243,6243,0,127.0253023,37.26416377
202000063,삼경운수(주),300,좌석형시내버스,인계사거리,3241,2925,316,5346,5346,0,127.026513,37.26718805
202000064,삼경운수(주),300,좌석형시내버스,수원고용복지플러스센터.동수원사거리.삼성생명,9694,8936,758,4309,4309,0,127.0298722,37.27572954
202000065,삼경운수(주),300,좌석형시내버스,동부지구대.수원시장기요양지원센터.수병원,5653,5265,388,6171,6171,0,127.0299615,37.28051048
202000066,삼경운수(주),300,좌석형시내버스,창룡문,4858,3922,936,5410,5410,0,127.0270768,37.28604347
202000067,삼경운수(주),300,좌석형시내버스,창룡문,4791,4053,738,4560,4560,0,127.0271215,37.28666562
202000068,삼경운수(주),300,좌석형시내버스,동부지구대.수원시장기요양지원센터.수병원,6874,5780,1094,5157,5157,0,127.0305605,37.28047918
202000069,삼경운수(주),300,좌석형시내버스,수원고용복지플러스센터.동수원사거리.삼성생명,4531,4384,147,9196,9196,0,127.0303206,37.27581601
202000070,삼경운수(주),300,좌석형시내버스,KBS수원센터.KB손해보험,2248,2216,32,3889,3889,0,127.0291359,37.27268714
202000071,삼경운수(주),300,좌석형시내버스,국제사이버대학교.인계사거리,3955,3329,626,3382,3382,0,127.0278527,37.26943378
202000072,삼경운수(주),300,좌석형시내버스,수원시청사거리,6769,6010,759,4152,4152,0,127.0259972,37.26463101
202000073,대원고속,65,일반형시내버스,아주대입구.우리은행,12851,9492,3359,6635,6635,0,127.04238490000002,37.27539798
202000074,남양여객,5_3,일반형시내버스,임광아파트.야외음악당,385,333,52,352,352,0,127.0370174,37.25763589
202000075,남양여객,5_3,일반형시내버스,경기아트센터.매탄위브하늘채,227,157,70,251,251,0,127.0389137,37.26215267
202000076,남양여객,5_3,일반형시내버스,자유총연맹,687,359,328,173,173,0,127.0398017,37.264197
202000079,성남시내버스(주),4000,직행좌석형시내버스,청소년문화센터,109,109,0,14,14,0,127.0372996,37.27500318
202000081,남양여객,400,일반형시내버스,매향동,305,294,11,313,313,0,127.0208439,37.28243459
202000082,대원고속,65,일반형시내버스,한국전력경기사업본부.한라시그마팰리스,3039,2427,612,7589,7589,0,127.0286947,37.277848
202000085,성남시내버스(주),4000,직행좌석형시내버스,인계래미안노블클래스,0,0,0,36,36,0,127.0345175,37.26891882
202000086,성남시내버스(주),4000,직행좌석형시내버스,인계래미안노블클래스,134,134,0,8,8,0,127.03475520000002,37.26880873
202000087,남양여객,400,일반형시내버스,남수동,758,724,34,645,645,0,127.0226515,37.28498553
202000088,대원고속,1007,직행좌석형시내버스,수원역,9004,4461,4543,710,710,0,127.0001122,37.26798551
202000097,남양여객,50_2,일반형시내버스,팔달문,292,183,109,712,712,0,127.0170692,37.27715772
202000105,남양여객,5_2,일반형시내버스,수원역.AK플라자,57539,31306,26233,34470,34470,0,127.0014835,37.2649378
202000106,남양여객,5_2,일반형시내버스,수원역.AK플라자,97946,49299,48647,27764,27764,0,127.0009035,37.26736535
202000109,대원고속,60,일반형시내버스,화서문로터리,1888,1673,215,3951,3951,0,127.0072198,37.28427866
202000201,대원고속,1007,직행좌석형시내버스,병무청입구.고등동행정복지센터,10893,9592,1301,9268,9268,0,127.0038846,37.2794386
202000202,대원고속,1007,직행좌석형시내버스,화서문로터리,4609,4324,285,4111,4111,0,127.0069927,37.28465852
202000203,대원고속,1007,직행좌석형시내버스,글로벌청소년드림센터.경기도지사공관,3335,3089,246,4559,4559,0,127.005742,37.28216547
202000204,대원고속,1007,직행좌석형시내버스,글로벌청소년드림센터.경기도지사공관,3640,3307,333,3205,3205,0,127.00605729999998,37.28217974
202000205,대원고속,1007,직행좌석형시내버스,화서시장.병무청입구.고등동행정복지센터,10964,8831,2133,9096,9096,0,127.0046281,37.28010598
202000206,남양여객,400,일반형시내버스,가족여성회관.이춘택병원.수원농협,922,605,317,2551,2551,0,127.0142639,37.27159298
202000208,대원고속,1007,직행좌석형시내버스,수원역.노보텔수원,8040,3251,4789,68688,68688,0,126.9996078,37.26811186
202000211,대원고속,1007,직행좌석형시내버스,고등동사거리,1888,1721,167,2440,2440,0,127.0022226,37.27376516
202000212,남양여객,400,일반형시내버스,향교.팔달보건소.중앙침례교회,584,394,190,1050,1050,0,127.0121329,37.27065612
202000213,남양여객,400,일반형시내버스,세무서.도청입구.신용회복위원회,1555,1247,308,1255,1255,0,127.0077627,37.26897683
202000214,남양여객,400,일반형시내버스,세무서.도청입구.신용회복위원회,2555,1658,897,4377,4377,0,127.0070258,37.26894987
202000215,남양여객,400,일반형시내버스,향교.팔달보건소.중앙침례교회,1012,836,176,1190,1190,0,127.0117383,37.27071922
202000216,남양여객,400,일반형시내버스,가족여성회관.이춘택병원.해움미술관.수원농협,2782,2088,694,1092,1092,0,127.0152111,37.27225063
202000217,대원고속,1007,직행좌석형시내버스,농천교회,1832,1530,302,15493,15493,0,127.0006554,37.27098997
202000219,남양여객,400,일반형시내버스,수원역.AK플라자,15950,8317,7633,18827,18827,0,127.0009335,37.26745951
202000220,대원고속,1007,직행좌석형시내버스,수원여자고교,2218,2018,200,1762,1762,0,127.0028202,37.27602675
202000221,대원고속,1007,직행좌석형시내버스,수원여자고교,2607,2311,296,5670,5670,0,127.0031446,37.27609917
202000222,대원고속,1007,직행좌석형시내버스,고등동사거리,1962,1815,147,2610,2610,0,127.0018393,37.27244965
202000223,대원고속,1007,직행좌석형시내버스,고등동구터미널,2765,2189,576,2294,2294,0,127.0010613,37.27117919
202000224,남양여객,400,일반형시내버스,매산시장,10767,4968,5799,3824,3824,0,127.0034063,37.26731374
202000225,남양여객,400,일반형시내버스,수원역.역전시장,16265,7126,9139,50499,50499,0,127.0018454,37.26511559
203000001,남양여객,400,일반형시내버스,경기남부지방경찰청.봉녕사입구,1035,863,172,2086,2086,0,127.0342295,37.29358334
203000018,성우운수(주),900,일반형시내버스,영통역7번출구.영덕고등학교,4016,3078,938,365,365,0,127.0697366,37.25252303
203000023,대원고속,M5422,광역급행형시내버스,삼성전자중앙문,8214,8053,161,7,7,0,127.0486777,37.25944734
203000028,대원고속,M5422,광역급행형시내버스,삼성전자중앙문,31,31,0,7438,7438,0,127.048115,37.25925252
203000034,남양여객,400,일반형시내버스,경기대수원캠퍼스후문,230,141,89,596,596,0,127.0419551,37.29776985
203000035,남양여객,400,일반형시내버스,경기대수원캠퍼스후문,241,215,26,153,153,0,127.0417948,37.29785974
203000041,남양여객,5_3,일반형시내버스,차세대융합기술연구원.푸르지오월드마크,343,249,94,3338,3338,0,127.04788059999998,37.29342866
203000042,남양여객,5_3,일반형시내버스,푸르지오월드마크.차세대융합기술연구원,2904,2461,443,301,301,0,127.0474494,37.29240687
203000045,남양여객,5_3,일반형시내버스,광교역사공원.광교카페거리,297,272,25,817,817,0,127.0544404,37.29526629
203000046,남양여객,5_3,일반형시내버스,수원광교박물관.광교카페거리,406,338,68,658,658,0,127.0511976,37.29476795
203000047,대원고속,1007_1,직행좌석형시내버스,원천삼성아파트,78,76,2,1,1,0,127.06060890000002,37.26522663
203000048,대원고속,1007_1,직행좌석형시내버스,무궁화전자,131,124,7,0,0,0,127.0637997,37.26179566
203000049,대원고속,1007_1,직행좌석형시내버스,대광빌리지,14,14,0,0,0,0,127.0651322,37.25896162
203000053,대원고속,1007_1,직행좌석형시내버스,대광빌리지,0,0,0,99,99,0,127.0648508,37.25904039
203000054,대원고속,1007_1,직행좌석형시내버스,무궁화전자,0,0,0,145,145,0,127.06354170000002,37.26183392
203000055,대원고속,1007_1,직행좌석형시내버스,원천삼성아파트,0,0,0,118,118,0,127.0608116,37.26489314
203000056,남양여객,5_3,일반형시내버스,매탄2동주민센터,325,287,38,830,830,0,127.0460701,37.27250434
203000057,남양여객,5_3,일반형시내버스,매탄시장입구,551,413,138,317,317,0,127.0454275,37.27258567
203000063,남양여객,5_3,일반형시내버스,삼성1차아파트,548,436,112,405,405,0,127.0410044,37.26612681
203000064,대원고속,1112,직행좌석형시내버스,e편한세상아파트,1363,1295,68,1940,1940,0,127.0671989,37.2463915
203000065,대원고속,1112,직행좌석형시내버스,극동.풍림아파트,22,12,10,2404,2404,0,127.0688132,37.24927391
203000066,대원고속,1007_1,직행좌석형시내버스,아주대.아주대학교병원,1781,1453,328,3806,3806,0,127.0439446,37.27872671
203000067,대원고속,1007_1,직행좌석형시내버스,아주대학교입구,1444,1028,416,2305,2305,0,127.044118,37.27595264
203000068,대원고속,1007_1,직행좌석형시내버스,구법원사거리,6635,4333,2302,8079,8079,0,127.0472182,37.27396825
203000069,대원고속,1007_1,직행좌석형시내버스,KT동수원지사,8344,7331,1013,2171,2171,0,127.051131,37.27361428
203000070,대원고속,1007_1,직행좌석형시내버스,남부경찰서.매원초교.성일아파트,1876,1775,101,673,673,0,127.05547620000002,37.27254075
203000071,대원고속,1007_1,직행좌석형시내버스,광교호수공원입구.원천교사거리,1844,1729,115,448,448,0,127.0596402,37.27095478
203000072,대원고속,1007_1,직행좌석형시내버스,원천주공2단지,4517,4038,479,1553,1553,0,127.062856,37.26972165
203000074,대원고속,1112,직행좌석형시내버스,영통역8번출구,287,38,249,6109,6109,0,127.0718481,37.25237172
203000075,대원고속,1112,직행좌석형시내버스,청명역4번출구,50,20,30,1682,1682,0,127.07744479999998,37.25827906
203000077,대원고속,1112,직행좌석형시내버스,황골주공.벽산아파트,73,49,24,4024,4024,0,127.0819049,37.26529517
203000080,대원고속,1007_1,직행좌석형시내버스,원천주공2단지,139,138,1,1,1,0,127.06227959999998,37.26795592
203000081,대원고속,1007_1,직행좌석형시내버스,원일초교,111,109,2,0,0,0,127.0594081,37.26667027
203000083,대원고속,M5422,광역급행형시내버스,금성아파트.한국1차아파트,48,44,4,4782,4782,0,127.0569019,37.26804866
203000108,남양여객,5_2,일반형시내버스,망포중학교,5640,5409,231,239,239,0,127.05661,37.23877412
203000109,남양여객,5_2,일반형시내버스,망포1동주민센터.삼정라츠.늘푸른벽산,3234,2942,292,199,199,0,127.0595041,37.23740063
203000116,대원고속,M5422,광역급행형시내버스,금성아파트.한국2차아파트,6341,6027,314,12,12,0,127.0562363,37.26742725
203000118,대원고속,1007_1,직행좌석형시내버스,원일초교.성일아파트,0,0,0,109,109,0,127.0604548,37.26735552
203000119,대원고속,5006,직행좌석형시내버스,삼성전자입구,3925,2888,1037,3986,3986,0,127.066595,37.26899009
203000120,대원고속,1112,직행좌석형시내버스,황골벽산아파트,4162,2993,1169,62,62,0,127.08242450000002,37.26624992
203000122,대원고속,1112,직행좌석형시내버스,청명역3번출구,2435,2026,409,48,48,0,127.0786351,37.25880227
203000123,대원고속,1112,직행좌석형시내버스,영통역,4446,3242,1204,86,86,0,127.0739234,37.25381212
203000124,대원고속,1550_1,직행좌석형시내버스,망포역1번출구.디지털엠파이어1,5177,3890,1287,668,668,0,127.05964240000002,37.2457675
203000125,대원고속,1112,직행좌석형시내버스,경희대학교,8653,7794,859,6680,6680,0,127.0774914,37.247812
203000131,성우운수(주),900,일반형시내버스,신나무실아파트,3321,3004,317,584,584,0,127.06593290000002,37.25268942
203000135,성우운수(주),900,일반형시내버스,살구골공원.영통역3번출구,343,32,311,4526,4526,0,127.073539,37.24991791
203000136,성우운수(주),900,일반형시내버스,영통역6번출구.영덕고등학교,535,128,407,3236,3236,0,127.069869,37.25215292
203000137,성우운수(주),900,일반형시내버스,신나무실아파트,1225,1057,168,3650,3650,0,127.06608359999998,37.2524677
203000138,성우운수(주),900,일반형시내버스,벽적골태영아파트,720,651,69,2291,2291,0,127.0626868,37.2495803
203000139,성우운수(주),900,일반형시내버스,영통롯데아파트,1577,1246,331,3191,3191,0,127.0613136,37.24669432
203000140,성우운수(주),900,일반형시내버스,망포역7번출구.벽적골8단지,1954,1496,458,1282,1282,0,127.0584547,37.24608306
203000141,성우운수(주),900,일반형시내버스,우성아파트,2596,2065,531,906,906,0,127.0609685,37.24714272
203000142,성우운수(주),900,일반형시내버스,벽적골주공아파트,2304,2200,104,447,447,0,127.062513,37.24979092
203000143,성우운수(주),900,일반형시내버스,영일중학교.수원출입국외국인청,2134,1928,206,41,41,0,127.0751133,37.24924639
203000147,남양여객,5_2,일반형시내버스,동수원LG빌리지3단지.삼정라츠.늘푸린벽산,252,240,12,1731,1731,0,127.0593033,37.23720197
203000148,남양여객,5_2,일반형시내버스,망포중학교,264,239,25,4321,4321,0,127.05662920000002,37.2382973
203000149,남양여객,5_2,일반형시내버스,태장초등학교,155,148,7,2347,2347,0,127.0553944,37.24090113
203000150,남양여객,5_2,일반형시내버스,그대가프리미어아파트.망포역3번출구,1266,445,821,7339,7339,0,127.0561861,37.24473018
203000151,남양여객,5_2,일반형시내버스,방죽공원.영통힐스테이트.쌍용아파트,689,504,185,2438,2438,0,127.051993,37.24540123
203000152,남양여객,5_2,일반형시내버스,영통아이파크캐슬1단지.래미안영통마크원2단지,1781,1683,98,2427,2427,0,127.0462857,37.245039
203000153,남양여객,5_2,일반형시내버스,래미안영통마크원2단지.영통아이파크캐슬1단지,2349,2151,198,1598,1598,0,127.045991,37.24542746
203000154,남양여객,5_2,일반형시내버스,망포그대가프리미어.쌍용아파트,1241,1055,186,954,954,0,127.0534468,37.24585968
203000155,남양여객,5_2,일반형시내버스,청와.쌍용.그대가센트럴파크아파트,3964,3735,229,314,314,0,127.0554494,37.24251212
203000156,대원고속,1112,직행좌석형시내버스,살구골현대아파트.영통역4번출구,1529,1169,360,103,103,0,127.0705274,37.25030912
203000157,대원고속,1112,직행좌석형시내버스,살구골동아아파트,5202,4000,1202,48,48,0,127.0680567,37.24774258
203000158,대원고속,1112,직행좌석형시내버스,영통입구,2516,886,1630,94,94,0,127.0831082,37.26877392
203000159,남양여객,5_3,일반형시내버스,매탄주공4단지.매탄1동주민센터,569,479,90,284,284,0,127.041795,37.26882064
203000160,남양여객,5_3,일반형시내버스,삼성2차아파트,606,566,40,571,571,0,127.0424606,37.2694241
203000161,남양여객,5_3,일반형시내버스,자유총연맹,272,229,43,389,389,0,127.0400902,37.2640277
203000162,남양여객,5_3,일반형시내버스,매탄위브하늘채.경기아트센터,237,190,47,382,382,0,127.0389615,37.26138803
203000163,남양여객,5_3,일반형시내버스,임광아파트,682,636,46,377,377,0,127.0376975,37.25844204
203000164,남양여객,5_3,일반형시내버스,경기소방본부,836,806,30,223,223,0,127.0365126,37.25560413
203000165,남양여객,400,일반형시내버스,경기대수원캠퍼스후문.수원박물관,2814,1697,1117,3622,3622,0,127.0397929,37.29710546
203000166,남양여객,400,일반형시내버스,경기대수원캠퍼스후문.수원박물관,1650,1308,342,1115,1115,0,127.0394665,37.29677002
203000167,남양여객,400,일반형시내버스,경기남부지방경찰청.봉녕사입구,811,616,195,1210,1210,0,127.0349728,37.29367307
203000169,수원여객,11_1,일반형시내버스,수원정보과학고.원천중학교,125,83,42,236,236,0,127.0507118,37.2755918
203000170,수원여객,11_1,일반형시내버스,아주대병원,1226,1176,50,3982,3982,0,127.0471673,37.2779514
203000171,수원여객,11_1,일반형시내버스,아주대병원,6790,6558,232,1884,1884,0,127.0469003,37.27835223
203000172,수원여객,11_1,일반형시내버스,수원정보과학고.원천중학교,429,406,23,381,381,0,127.0503505,37.27641081
203000174,대원고속,1007_1,직행좌석형시내버스,원천주공2단지,2879,2020,859,3984,3984,0,127.0624837,37.2694245
203000175,대원고속,1007_1,직행좌석형시내버스,광교호수공원입구.원천교사거리,566,401,165,2968,2968,0,127.05907140000002,37.270789
203000176,대원고속,1007_1,직행좌석형시내버스,남부경찰서.매원초교.성일아파트,722,570,152,2121,2121,0,127.0555515,37.27208745
203000177,대원고속,1007_1,직행좌석형시내버스,KT동수원지사,1588,1112,476,7959,7959,0,127.0514317,37.27323031
203000178,대원고속,1007_1,직행좌석형시내버스,구법원사거리,4809,1398,3411,3960,3960,0,127.0465362,37.27378622
203000179,대원고속,65,일반형시내버스,아주대삼거리,6805,3585,3220,6214,6214,0,127.0447182,37.27429789
203000188,대원고속,5006,직행좌석형시내버스,광교더샵주상복합,7,3,4,955,955,0,127.0618955,37.27045074
203000189,대원고속,5006,직행좌석형시내버스,광교더샵주상복합,1621,1611,10,5,5,0,127.0626346,37.27122857
203000205,성우운수(주),900,일반형시내버스,영일중학교.수원출입국외국인청,28,21,7,2647,2647,0,127.0753028,37.2488199
203000211,대원고속,1007_1,직행좌석형시내버스,광교호반베르디움,2630,2543,87,346,346,0,127.0577797,37.27166368
203000253,대원고속,65,일반형시내버스,광교차고지,1520,1253,267,2532,2532,0,127.0789489,37.28767454
203000254,대원고속,65,일반형시내버스,광교차고지,1527,1192,335,28,28,0,127.0789672,37.28775167
203000258,대원고속,65,일반형시내버스,구매탄시장입구.현대힐스테이트아파트,1418,1050,368,3817,3817,0,127.0420502,37.27518576
203000260,남양여객,400,일반형시내버스,광교역.광교대학로,598,513,85,1703,1703,0,127.0441198,37.30003023
