stn_nm,time,bis_id,total_cnt,val,count,now_lat,now_lon
LS엠트론엔진공장,7,36274,1,0,9,35.9698397,127.1181823
LS엠트론엔진공장,8,36274,1,0,9,35.9698397,127.1181823
LS엠트론엔진공장,9,36274,1,0,9,35.9698397,127.1181823
LS엠트론엔진공장,10,36270,1,0,9,35.9698397,127.1181823
LS엠트론엔진공장,11,36274,1,0,9,35.9698397,127.1181823
LS엠트론엔진공장,13,36274,1,0,9,35.9698397,127.1181823
LS엠트론엔진공장,15,36274,1,0,9,35.9698397,127.1181823
LS엠트론엔진공장,17,36274,1,0,9,35.9698397,127.1181823
LS엠트론엔진공장,19,36274,1,0,9,35.9698397,127.1181823
LS엠트론엔진공장,21,36274,1,0,9,35.9698397,127.1181823
간중초교,6,31587,2,0,1,35.89163192,127.1814109
간중초교,7,31587,1,0,1,35.89163192,127.1814109
간중초교,8,31587,1,0,1,35.89163192,127.1814109
간중초교,9,31587,1,0,1,35.89163192,127.1814109
간중초교,10,31587,1,0,1,35.89163192,127.1814109
간중초교,11,31587,1,0,1,35.89163192,127.1814109
간중초교,12,31587,1,0,1,35.89163192,127.1814109
간중초교,13,31587,1,0,1,35.89163192,127.1814109
간중초교,14,31587,1,0,1,35.89163192,127.1814109
간중초교,15,31587,1,0,1,35.89163192,127.1814109
간중초교,16,31587,1,0,1,35.89163192,127.1814109
간중초교,17,31587,1,0,1,35.89163192,127.1814109
간중초교,18,31587,1,0,1,35.89163192,127.1814109
간중초교,19,31587,1,0,1,35.89163192,127.1814109
간중초교,20,31587,1,0,1,35.89163192,127.1814109
고산고입구,6,31942,1,0,8,35.97591272,127.2010528
고산고입구,7,31942,1,0,8,35.97591272,127.2010528
고산고입구,8,31943,1,0,8,35.97591272,127.2010528
고산고입구,9,31943,1,0,8,35.97591272,127.2010528
고산고입구,10,31943,1,0,8,35.97591272,127.2010528
고산고입구,11,31943,1,0,8,35.97591272,127.2010528
고산고입구,12,31943,1,0,8,35.97591272,127.2010528
고산고입구,13,31943,1,0,8,35.97591272,127.2010528
고산고입구,14,31943,1,0,8,35.97591272,127.2010528
고산고입구,15,31943,1,0,8,35.97591272,127.2010528
고산고입구,16,31943,1,0,8,35.97591272,127.2010528
고산고입구,17,31943,1,0,8,35.97591272,127.2010528
고산고입구,18,31943,1,0,8,35.97591272,127.2010528
고산고입구,19,31943,1,0,8,35.97591272,127.2010528
고산고입구,20,31943,3,0,8,35.97591272,127.2010528
고산고입구,21,31943,1,0,8,35.97591272,127.2010528
고산고입구,22,31943,1,0,8,35.97591272,127.2010528
고산농협,6,32241,1,0.05,98,35.9753476,127.2044494
고산농협,7,32241,1,0.0219512195,98,35.9753476,127.2044494
고산농협,8,32241,1,0.0457317073,98,35.9753476,127.2044494
고산농협,9,32241,1,0.049609375,98,35.9753476,127.2044494
고산농협,10,32241,1,0.05,98,35.9753476,127.2044494
고산농협,11,32241,2,0.0496621622,98,35.9753476,127.2044494
고산농협,12,32241,1,0.05,98,35.9753476,127.2044494
고산농협,13,32241,1,0.05,98,35.9753476,127.2044494
고산농협,14,32241,1,0.0495850622,98,35.9753476,127.2044494
고산농협,15,32241,1,0.0496268657,98,35.9753476,127.2044494
고산농협,16,32241,1,0.05,98,35.9753476,127.2044494
고산농협,17,32241,1,0.05,98,35.9753476,127.2044494
고산농협,18,32241,1,0.05,98,35.9753476,127.2044494
고산농협,19,32241,1,0.05,98,35.9753476,127.2044494
고산농협,20,32241,1,0.05,98,35.9753476,127.2044494
고산농협,21,32241,1,0.05,98,35.9753476,127.2044494
고산농협,22,32241,1,0.05,98,35.9753476,127.2044494
고산신기마을,6,31902,1,0,2,35.96087152,127.1807755
고산신기마을,7,31902,1,0,2,35.96087152,127.1807755
고산신기마을,8,31902,2,0,2,35.96087152,127.1807755
고산신기마을,9,31902,1,0,2,35.96087152,127.1807755
고산신기마을,10,31902,1,0,2,35.96087152,127.1807755
고산신기마을,11,31902,1,0,2,35.96087152,127.1807755
고산신기마을,12,31902,1,0,2,35.96087152,127.1807755
고산신기마을,13,31901,1,0,2,35.96087152,127.1807755
고산신기마을,14,31902,1,0,2,35.96087152,127.1807755
고산신기마을,15,31902,1,0,2,35.96087152,127.1807755
고산신기마을,16,31902,1,0,2,35.96087152,127.1807755
고산신기마을,17,31902,1,0,2,35.96087152,127.1807755
고산신기마을,18,31902,1,0,2,35.96087152,127.1807755
고산신기마을,20,31902,1,0,2,35.96087152,127.1807755
고산신기마을,21,31902,1,0,2,35.96087152,127.1807755
고산신기마을,22,31901,1,0,2,35.96087152,127.1807755
고산터미널,6,31937,1,0.968965517,668,35.9748106,127.2069505
고산터미널,7,31936,1,1.009589041,668,35.9748106,127.2069505
고산터미널,8,31936,1,1.06171728,668,35.9748106,127.2069505
고산터미널,9,31937,1,1.004735152,668,35.9748106,127.2069505
고산터미널,10,31937,1,1.013706366,668,35.9748106,127.2069505
고산터미널,11,31937,1,0.745538721,668,35.9748106,127.2069505
고산터미널,12,31937,1,0.976169532,668,35.9748106,127.2069505
고산터미널,13,31937,1,0.84757109,668,35.9748106,127.2069505
고산터미널,14,31936,1,1.027866503,668,35.9748106,127.2069505
고산터미널,15,31937,1,0.881723586,668,35.9748106,127.2069505
고산터미널,16,31937,1,1.111538462,668,35.9748106,127.2069505
고산터미널,17,31937,1,0.996539884,668,35.9748106,127.2069505
고산터미널,18,31937,1,1.163329706,668,35.9748106,127.2069505
고산터미널,19,31937,1,1.200583658,668,35.9748106,127.2069505
고산터미널,20,31937,2,1.362871287,668,35.9748106,127.2069505
고산터미널,21,31937,1,1.4,668,35.9748106,127.2069505
고산터미널,22,31937,1,1.4,668,35.9748106,127.2069505
고산터미널,23,31937,1,1.4,668,35.9748106,127.2069505
과학로.구.청완초교,6,31772,1,0,28,35.92790433,127.1249948
과학로.구.청완초교,7,31771,1,0,28,35.92790433,127.1249948
과학로.구.청완초교,8,31772,1,0,28,35.92790433,127.1249948
과학로.구.청완초교,9,31772,1,0,28,35.92790433,127.1249948
과학로.구.청완초교,10,31772,1,0,28,35.92790433,127.1249948
과학로.구.청완초교,11,31772,1,0,28,35.92790433,127.1249948
과학로.구.청완초교,12,31772,1,0,28,35.92790433,127.1249948
과학로.구.청완초교,13,31772,1,0,28,35.92790433,127.1249948
과학로.구.청완초교,14,31772,1,0,28,35.92790433,127.1249948
과학로.구.청완초교,15,31772,1,0,28,35.92790433,127.1249948
과학로.구.청완초교,17,31772,2,0,28,35.92790433,127.1249948
과학로.구.청완초교,18,31772,1,0,28,35.92790433,127.1249948
과학로.구.청완초교,19,31772,1,0,28,35.92790433,127.1249948
과학로.구.청완초교,20,31772,1,0,28,35.92790433,127.1249948
과학로.구.청완초교,21,31772,1,0,28,35.92790433,127.1249948
관전마을,9,31411,1,0,12,35.87233167,127.1890912
관전마을,13,31411,1,0,12,35.87233167,127.1890912
관전마을,16,31411,1,0,12,35.87233167,127.1890912
구암리,6,30134,1,0,34,35.74132942,127.1404925
구암리,7,30134,1,0,34,35.74132942,127.1404925
구암리,8,30134,1,0,34,35.74132942,127.1404925
구암리,9,30134,1,0,34,35.74132942,127.1404925
구암리,10,30134,1,0,34,35.74132942,127.1404925
구암리,11,30134,1,0,34,35.74132942,127.1404925
구암리,12,30134,1,0,34,35.74132942,127.1404925
구암리,13,30134,1,0,34,35.74132942,127.1404925
구암리,14,30134,1,0,34,35.74132942,127.1404925
구암리,15,30134,1,0,34,35.74132942,127.1404925
구암리,16,30134,1,0,34,35.74132942,127.1404925
구암리,17,30134,1,0,34,35.74132942,127.1404925
구암리,18,30134,1,0,34,35.74132942,127.1404925
구암리,19,30134,1,0,34,35.74132942,127.1404925
구암리,20,30134,1,0,34,35.74132942,127.1404925
구암리,21,30134,1,0,34,35.74132942,127.1404925
구억마을,6,31370,1,0,18,35.86822038,127.164805
구억마을,7,31370,1,0,18,35.86822038,127.164805
구억마을,10,31370,1,0,18,35.86822038,127.164805
구억마을,13,31370,1,0,18,35.86822038,127.164805
구억마을,14,31369,1,0,18,35.86822038,127.164805
구억마을,16,31370,1,0,18,35.86822038,127.164805
구억마을,17,31369,1,0,18,35.86822038,127.164805
구억마을,19,31370,1,0,18,35.86822038,127.164805
구억정미소,10,31311,1,0,8,35.86379562,127.1707622
구억정미소,16,31311,1,0,8,35.86379562,127.1707622
구억정미소,19,31311,1,0,8,35.86379562,127.1707622
구이중,6,30120,1,0.15,88,35.73424408,127.120204
구이중,7,30120,1,0.149900332,88,35.73424408,127.120204
구이중,8,30120,1,0.149432892,88,35.73424408,127.120204
구이중,9,30120,1,0.149758842,88,35.73424408,127.120204
구이중,10,30120,1,0.149533074,88,35.73424408,127.120204
구이중,11,30120,1,0.147695531,88,35.73424408,127.120204
구이중,12,30120,1,0.147491639,88,35.73424408,127.120204
구이중,13,30120,1,0.147321429,88,35.73424408,127.120204
구이중,14,30120,1,0.148648649,88,35.73424408,127.120204
구이중,15,30120,1,0.149206349,88,35.73424408,127.120204
구이중,16,30120,2,0.148958333,88,35.73424408,127.120204
구이중,17,30120,1,0.149403974,88,35.73424408,127.120204
구이중,18,30120,1,0.149778107,88,35.73424408,127.120204
구이중,19,30120,1,0.147938144,88,35.73424408,127.120204
구이중,20,30120,1,0.15,88,35.73424408,127.120204
구이중,21,30120,1,0.15,88,35.73424408,127.120204
구이중,22,30120,1,0.15,88,35.73424408,127.120204
금성자동차학원,6,31396,1,0,1,35.87077149,127.1638144
금성자동차학원,10,31396,1,0,1,35.87077149,127.1638144
금성자동차학원,13,31396,1,0,1,35.87077149,127.1638144
금성자동차학원,16,31396,2,0,1,35.87077149,127.1638144
기광산업,8,36273,1,0,1,35.976385,127.1189405
기광산업,9,36273,1,0,1,35.976385,127.1189405
기광산업,11,36273,1,0,1,35.976385,127.1189405
기광산업,13,36273,1,0,1,35.976385,127.1189405
기광산업,15,36273,1,0,1,35.976385,127.1189405
기광산업,17,36273,1,0,1,35.976385,127.1189405
기광산업,19,36273,1,0,1,35.976385,127.1189405
낙평네거리,6,31785,1,0,14,35.93104006,127.1631571
낙평네거리,7,31785,1,0,14,35.93104006,127.1631571
낙평네거리,8,31784,1,0,14,35.93104006,127.1631571
낙평네거리,9,31785,1,0,14,35.93104006,127.1631571
낙평네거리,10,31785,1,0,14,35.93104006,127.1631571
낙평네거리,11,31785,1,0,14,35.93104006,127.1631571
낙평네거리,12,31784,1,0,14,35.93104006,127.1631571
낙평네거리,13,31785,1,0,14,35.93104006,127.1631571
낙평네거리,14,31784,1,0,14,35.93104006,127.1631571
낙평네거리,15,31784,2,0,14,35.93104006,127.1631571
낙평네거리,16,31785,1,0,14,35.93104006,127.1631571
낙평네거리,17,31785,1,0,14,35.93104006,127.1631571
낙평네거리,18,31785,1,0,14,35.93104006,127.1631571
낙평네거리,19,31785,1,0,14,35.93104006,127.1631571
낙평네거리,20,31785,2,0,14,35.93104006,127.1631571
낙평네거리,21,31785,1,0,14,35.93104006,127.1631571
낙평네거리,22,31784,1,0,14,35.93104006,127.1631571
낙평리,6,31773,1,0,22,35.92685216,127.1639554
낙평리,7,31773,1,0,22,35.92685216,127.1639554
낙평리,8,31773,1,0,22,35.92685216,127.1639554
낙평리,9,31773,1,0,22,35.92685216,127.1639554
낙평리,10,31773,1,0,22,35.92685216,127.1639554
낙평리,11,31773,1,0,22,35.92685216,127.1639554
낙평리,12,31773,1,0,22,35.92685216,127.1639554
낙평리,13,31773,1,0,22,35.92685216,127.1639554
낙평리,14,31773,1,0,22,35.92685216,127.1639554
낙평리,15,31773,1,0,22,35.92685216,127.1639554
낙평리,16,31773,1,0,22,35.92685216,127.1639554
낙평리,17,31773,1,0,22,35.92685216,127.1639554
낙평리,18,31773,1,0,22,35.92685216,127.1639554
낙평리,19,31763,1,0,22,35.92685216,127.1639554
낙평리,20,31763,1,0,22,35.92685216,127.1639554
낙평리,21,31773,1,0,22,35.92685216,127.1639554
낙평리,22,31773,1,0,22,35.92685216,127.1639554
낙평리,23,31763,1,0,22,35.92685216,127.1639554
남관,6,30098,2,0,6,35.72350102,127.2317278
남관,7,30098,1,0,6,35.72350102,127.2317278
남관,8,30098,1,0,6,35.72350102,127.2317278
남관,9,30098,1,0,6,35.72350102,127.2317278
남관,10,30098,1,0,6,35.72350102,127.2317278
남관,11,30098,1,0,6,35.72350102,127.2317278
남관,12,30098,1,0,6,35.72350102,127.2317278
남관,13,30098,1,0,6,35.72350102,127.2317278
남관,14,30098,1,0,6,35.72350102,127.2317278
남관,15,30098,1,0,6,35.72350102,127.2317278
남관,16,30098,1,0,6,35.72350102,127.2317278
남관,17,30098,1,0,6,35.72350102,127.2317278
남관,18,30098,1,0,6,35.72350102,127.2317278
남관,19,30098,1,0,6,35.72350102,127.2317278
남관,20,30098,1,0,6,35.72350102,127.2317278
남관,21,30098,1,0,6,35.72350102,127.2317278
남관,22,30098,1,0,6,35.72350102,127.2317278
녹동마을.상운리입구,7,36389,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,8,36389,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,9,36389,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,10,36389,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,11,36389,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,12,36389,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,13,36389,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,14,36388,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,15,36389,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,16,36389,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,17,36389,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,18,36389,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,19,36389,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,20,36388,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,21,36389,1,0,17,35.8884837,127.1572692
녹동마을.상운리입구,22,36388,1,0,17,35.8884837,127.1572692
농원1구,8,31744,1,0,6,35.92343856,127.0926187
농원1구,10,31744,1,0,6,35.92343856,127.0926187
농원1구,15,31743,1,0,6,35.92343856,127.0926187
농원2구,6,31757,1,0,6,35.92603042,127.0902754
농원2구,8,31757,1,0,6,35.92603042,127.0902754
농원2구,10,31757,1,0,6,35.92603042,127.0902754
농원2구,12,31757,1,0,6,35.92603042,127.0902754
농원2구,13,31756,1,0,6,35.92603042,127.0902754
농원2구,15,31757,1,0,6,35.92603042,127.0902754
농원2구,17,31757,1,0,6,35.92603042,127.0902754
농원2구,19,31757,1,0,6,35.92603042,127.0902754
농원삼거리,6,32122,1,0,2,35.83489769,127.0240636
농원삼거리,7,32122,1,0,2,35.83489769,127.0240636
농원삼거리,8,32122,1,0,2,35.83489769,127.0240636
농원삼거리,9,32122,1,0,2,35.83489769,127.0240636
농원삼거리,10,32122,1,0,2,35.83489769,127.0240636
농원삼거리,11,32123,1,0,2,35.83489769,127.0240636
농원삼거리,12,32122,1,0,2,35.83489769,127.0240636
농원삼거리,13,32122,1,0,2,35.83489769,127.0240636
농원삼거리,14,32122,1,0,2,35.83489769,127.0240636
농원삼거리,15,32122,1,0,2,35.83489769,127.0240636
농원삼거리,16,32122,1,0,2,35.83489769,127.0240636
농원삼거리,17,32122,1,0,2,35.83489769,127.0240636
농원삼거리,18,32122,1,0,2,35.83489769,127.0240636
농원삼거리,19,32122,1,0,2,35.83489769,127.0240636
농원삼거리,20,32122,1,0,2,35.83489769,127.0240636
농원삼거리,21,32122,1,0,2,35.83489769,127.0240636
농원삼거리,22,32122,1,0,2,35.83489769,127.0240636
농원입구,8,31722,1,0,10,35.91948337,127.089999
농원입구,9,31722,1,0,10,35.91948337,127.089999
농원입구,10,31722,1,0,10,35.91948337,127.089999
농원입구,11,31722,1,0,10,35.91948337,127.089999
농원입구,12,31724,1,0,10,35.91948337,127.089999
농원입구,13,31722,1,0,10,35.91948337,127.089999
농원입구,14,31722,1,0,10,35.91948337,127.089999
농원입구,15,31724,1,0,10,35.91948337,127.089999
농원입구,16,31722,1,0,10,35.91948337,127.089999
농원입구,17,31724,1,0,10,35.91948337,127.089999
농원입구,18,31724,1,0,10,35.91948337,127.089999
농원입구,19,31724,1,0,10,35.91948337,127.089999
농원입구,20,31724,1,0,10,35.91948337,127.089999
농원입구,21,31724,2,0,10,35.91948337,127.089999
대륜산업,6,31878,1,0,7,35.95550766,127.1323225
대륜산업,7,31878,1,0,7,35.95550766,127.1323225
대륜산업,8,31878,1,0,7,35.95550766,127.1323225
대륜산업,9,31878,1,0,7,35.95550766,127.1323225
대륜산업,10,31885,2,0,7,35.95550766,127.1323225
대륜산업,11,31885,1,0,7,35.95550766,127.1323225
대륜산업,12,31878,1,0,7,35.95550766,127.1323225
대륜산업,13,31878,1,0,7,35.95550766,127.1323225
대륜산업,14,31878,1,0,7,35.95550766,127.1323225
대륜산업,15,31878,1,0,7,35.95550766,127.1323225
대륜산업,16,31878,1,0,7,35.95550766,127.1323225
대륜산업,17,31885,1,0,7,35.95550766,127.1323225
대륜산업,18,31878,1,0,7,35.95550766,127.1323225
대륜산업,19,31878,1,0,7,35.95550766,127.1323225
대륜산업,20,31878,1,0,7,35.95550766,127.1323225
대륜산업,21,31878,1,0,7,35.95550766,127.1323225
대륜산업,22,31885,1,0,7,35.95550766,127.1323225
대문안,6,30353,1,0.0458333333,1,35.79446159,127.0475213
대문안,7,30353,1,0.05,1,35.79446159,127.0475213
대문안,8,30353,1,0.0470149254,1,35.79446159,127.0475213
대문안,9,30353,1,0.05,1,35.79446159,127.0475213
대문안,10,30353,1,0.05,1,35.79446159,127.0475213
대문안,11,30353,1,0.046875,1,35.79446159,127.0475213
대문안,12,30353,1,0.05,1,35.79446159,127.0475213
대문안,13,30353,1,0.05,1,35.79446159,127.0475213
대문안,14,30353,1,0.05,1,35.79446159,127.0475213
대문안,15,30353,1,0.0472222222,1,35.79446159,127.0475213
대문안,16,30353,1,0.05,1,35.79446159,127.0475213
대문안,17,30353,1,0.0482142857,1,35.79446159,127.0475213
대문안,18,30353,1,0.0333333333,1,35.79446159,127.0475213
대문안,19,30353,1,0.05,1,35.79446159,127.0475213
대문안,20,30353,1,0.05,1,35.79446159,127.0475213
대문안,21,30353,1,0.05,1,35.79446159,127.0475213
대주코레스,7,36275,1,0,8,35.9658213,127.1218837
대주코레스,8,36275,1,0,8,35.9658213,127.1218837
대주코레스,9,36275,1,0,8,35.9658213,127.1218837
대주코레스,11,36275,1,0,8,35.9658213,127.1218837
대주코레스,13,36275,1,0,8,35.9658213,127.1218837
대주코레스,15,36275,1,0,8,35.9658213,127.1218837
대주코레스,17,36275,1,0,8,35.9658213,127.1218837
대주코레스,19,36275,1,0,8,35.9658213,127.1218837
대주코레스,21,36275,1,0,8,35.9658213,127.1218837
데크항공사거리,7,36314,1,0,1,35.95485309,127.1255444
데크항공사거리,8,36313,1,0,1,35.95485309,127.1255444
데크항공사거리,10,36313,1,0,1,35.95485309,127.1255444
데크항공사거리,11,36313,1,0,1,35.95485309,127.1255444
데크항공사거리,12,36313,1,0,1,35.95485309,127.1255444
데크항공사거리,13,36313,1,0,1,35.95485309,127.1255444
데크항공사거리,15,36313,1,0,1,35.95485309,127.1255444
데크항공사거리,17,36313,1,0,1,35.95485309,127.1255444
데크항공사거리,18,36313,1,0,1,35.95485309,127.1255444
데크항공사거리,19,36313,1,0,1,35.95485309,127.1255444
데크항공사거리,21,36313,1,0,1,35.95485309,127.1255444
도계마을,6,31576,1,0,8,35.89055594,127.1775899
도계마을,7,31576,1,0,8,35.89055594,127.1775899
도계마을,8,31576,1,0,8,35.89055594,127.1775899
도계마을,9,31576,1,0,8,35.89055594,127.1775899
도계마을,10,31576,1,0,8,35.89055594,127.1775899
도계마을,11,31576,1,0,8,35.89055594,127.1775899
도계마을,12,31576,1,0,8,35.89055594,127.1775899
도계마을,13,31575,1,0,8,35.89055594,127.1775899
도계마을,14,31576,1,0,8,35.89055594,127.1775899
도계마을,15,31576,1,0,8,35.89055594,127.1775899
도계마을,16,31576,1,0,8,35.89055594,127.1775899
도계마을,17,31576,1,0,8,35.89055594,127.1775899
도계마을,18,31576,1,0,8,35.89055594,127.1775899
도계마을,19,31576,1,0,8,35.89055594,127.1775899
도계마을,20,31576,1,0,8,35.89055594,127.1775899
도계마을,21,31576,1,0,8,35.89055594,127.1775899
돌꼭지,6,30742,1,0,1,35.8242533,127.0364036
돌꼭지,7,30742,1,0,1,35.8242533,127.0364036
돌꼭지,8,30742,1,0,1,35.8242533,127.0364036
돌꼭지,9,30742,1,0,1,35.8242533,127.0364036
돌꼭지,10,30742,1,0,1,35.8242533,127.0364036
돌꼭지,11,30742,1,0,1,35.8242533,127.0364036
돌꼭지,12,30742,1,0,1,35.8242533,127.0364036
돌꼭지,13,30742,1,0,1,35.8242533,127.0364036
돌꼭지,14,30742,1,0,1,35.8242533,127.0364036
돌꼭지,15,30742,1,0,1,35.8242533,127.0364036
돌꼭지,16,30742,1,0,1,35.8242533,127.0364036
돌꼭지,17,30742,1,0,1,35.8242533,127.0364036
돌꼭지,18,30742,1,0,1,35.8242533,127.0364036
돌꼭지,19,30742,1,0,1,35.8242533,127.0364036
돌꼭지,20,30742,1,0,1,35.8242533,127.0364036
돌꼭지,21,30742,1,0,1,35.8242533,127.0364036
동아정밀공업,6,31854,1,0,2,35.94628235,127.1396657
동아정밀공업,7,31854,1,0,2,35.94628235,127.1396657
동아정밀공업,8,31854,1,0,2,35.94628235,127.1396657
동아정밀공업,9,31854,1,0,2,35.94628235,127.1396657
동아정밀공업,10,31854,1,0,2,35.94628235,127.1396657
동아정밀공업,11,31854,1,0,2,35.94628235,127.1396657
동아정밀공업,12,31854,1,0,2,35.94628235,127.1396657
동아정밀공업,13,31854,1,0,2,35.94628235,127.1396657
동아정밀공업,14,31855,1,0,2,35.94628235,127.1396657
동아정밀공업,15,31855,1,0,2,35.94628235,127.1396657
동아정밀공업,16,31854,1,0,2,35.94628235,127.1396657
동아정밀공업,17,31854,1,0,2,35.94628235,127.1396657
동아정밀공업,18,31854,1,0,2,35.94628235,127.1396657
동아정밀공업,19,31854,1,0,2,35.94628235,127.1396657
동아정밀공업,20,31854,1,0,2,35.94628235,127.1396657
동아정밀공업,21,31854,1,0,2,35.94628235,127.1396657
동적골,6,30171,1,0,48,35.752845,127.12504
동적골,7,30171,1,0,48,35.752845,127.12504
동적골,8,30169,1,0,48,35.752845,127.12504
동적골,9,30171,1,0,48,35.752845,127.12504
동적골,10,30171,1,0,48,35.752845,127.12504
동적골,11,30171,1,0,48,35.752845,127.12504
동적골,12,30171,1,0,48,35.752845,127.12504
동적골,13,30171,1,0,48,35.752845,127.12504
동적골,14,30171,1,0,48,35.752845,127.12504
동적골,15,30169,1,0,48,35.752845,127.12504
동적골,16,30171,1,0,48,35.752845,127.12504
동적골,17,30171,1,0,48,35.752845,127.12504
동적골,18,30171,1,0,48,35.752845,127.12504
동적골,19,30171,1,0,48,35.752845,127.12504
동적골,20,30171,1,0,48,35.752845,127.12504
동적골,21,30171,1,0,48,35.752845,127.12504
동적골,22,30171,1,0,48,35.752845,127.12504
두방마을,6,30151,1,0,6,35.74621646,127.1206728
두방마을,7,30151,1,0,6,35.74621646,127.1206728
두방마을,8,30151,1,0,6,35.74621646,127.1206728
두방마을,9,30150,1,0,6,35.74621646,127.1206728
두방마을,10,30151,1,0,6,35.74621646,127.1206728
두방마을,11,30150,1,0,6,35.74621646,127.1206728
두방마을,12,30151,1,0,6,35.74621646,127.1206728
두방마을,13,30150,2,0,6,35.74621646,127.1206728
두방마을,14,30151,1,0,6,35.74621646,127.1206728
두방마을,15,30151,1,0,6,35.74621646,127.1206728
두방마을,16,30151,1,0,6,35.74621646,127.1206728
두방마을,17,30151,1,0,6,35.74621646,127.1206728
두방마을,18,30151,1,0,6,35.74621646,127.1206728
두방마을,19,30151,1,0,6,35.74621646,127.1206728
두방마을,20,30151,1,0,6,35.74621646,127.1206728
두방마을,21,30151,1,0,6,35.74621646,127.1206728
두방마을,22,30151,1,0,6,35.74621646,127.1206728
두억마을,6,31615,1,0,5,35.89588831,127.1915004
두억마을,7,31615,1,0,5,35.89588831,127.1915004
두억마을,8,31615,1,0,5,35.89588831,127.1915004
두억마을,9,31615,1,0,5,35.89588831,127.1915004
두억마을,10,31615,1,0,5,35.89588831,127.1915004
두억마을,11,31615,1,0,5,35.89588831,127.1915004
두억마을,12,31615,1,0,5,35.89588831,127.1915004
두억마을,13,31613,1,0,5,35.89588831,127.1915004
두억마을,14,31615,1,0,5,35.89588831,127.1915004
두억마을,15,31615,1,0,5,35.89588831,127.1915004
두억마을,16,31615,1,0,5,35.89588831,127.1915004
두억마을,17,31615,1,0,5,35.89588831,127.1915004
두억마을,18,31615,1,0,5,35.89588831,127.1915004
두억마을,19,31615,1,0,5,35.89588831,127.1915004
두억마을,20,31615,1,0,5,35.89588831,127.1915004
두억마을,21,31615,1,0,5,35.89588831,127.1915004
두현마을,6,30143,1,0,6,35.74310579,127.1217133
두현마을,7,32114,1,0,6,35.74310579,127.1217133
두현마을,8,30865,1,0,6,35.74310579,127.1217133
두현마을,9,30865,1,0,6,35.74310579,127.1217133
두현마을,10,30143,1,0,6,35.74310579,127.1217133
두현마을,11,30143,1,0,6,35.74310579,127.1217133
두현마을,12,32114,1,0,6,35.74310579,127.1217133
두현마을,13,30143,1,0,6,35.74310579,127.1217133
두현마을,14,30143,1,0,6,35.74310579,127.1217133
두현마을,15,32114,1,0,6,35.74310579,127.1217133
두현마을,16,32114,1,0,6,35.74310579,127.1217133
두현마을,17,30143,1,0,6,35.74310579,127.1217133
두현마을,18,32114,1,0,6,35.74310579,127.1217133
두현마을,19,32114,1,0,6,35.74310579,127.1217133
두현마을,20,30143,1,0,6,35.74310579,127.1217133
두현마을,21,32114,2,0,6,35.74310579,127.1217133
두현마을,22,32114,1,0,6,35.74310579,127.1217133
두현마을,23,30865,1,0,6,35.74310579,127.1217133
둔산라송아파트,8,31993,1,0.0237654321,300,35.9605152,127.1221577
둔산라송아파트,9,31993,1,0.05,300,35.9605152,127.1221577
둔산라송아파트,11,31993,1,0.0383333333,300,35.9605152,127.1221577
둔산라송아파트,15,31993,1,0.0447368421,300,35.9605152,127.1221577
둔산라송아파트,16,31993,1,0.05,300,35.9605152,127.1221577
둔산라송아파트,19,31993,1,0.0425925926,300,35.9605152,127.1221577
둔산코아루1차아파트,6,31905,1,0.195939086,481,35.9618481,127.126515
둔산코아루1차아파트,7,31905,1,0.199558694,481,35.9618481,127.126515
둔산코아루1차아파트,8,31905,1,0.197619048,481,35.9618481,127.126515
둔산코아루1차아파트,9,36422,1,0.199442897,481,35.9618481,127.126515
둔산코아루1차아파트,10,31905,1,0.188322718,481,35.9618481,127.126515
둔산코아루1차아파트,11,31905,1,0.19978903,481,35.9618481,127.126515
둔산코아루1차아파트,12,31905,1,0.185429142,481,35.9618481,127.126515
둔산코아루1차아파트,13,31905,1,0.199137931,481,35.9618481,127.126515
둔산코아루1차아파트,14,31905,1,0.198334875,481,35.9618481,127.126515
둔산코아루1차아파트,15,31905,2,0.180526736,481,35.9618481,127.126515
둔산코아루1차아파트,16,31905,2,0.197816594,481,35.9618481,127.126515
둔산코아루1차아파트,17,31905,1,0.18028169,481,35.9618481,127.126515
둔산코아루1차아파트,18,31905,1,0.180095352,481,35.9618481,127.126515
둔산코아루1차아파트,19,31905,1,0.191555243,481,35.9618481,127.126515
둔산코아루1차아파트,20,31905,1,0.178128797,481,35.9618481,127.126515
둔산코아루1차아파트,21,31905,1,0.198606272,481,35.9618481,127.126515
둔산코아루1차아파트,22,31905,1,0.197767857,481,35.9618481,127.126515
둔산코아루2차아파트,5,31914,1,0.726666667,275,35.96226927,127.122735
